name,series,family,description,location,region,regionLocation,regionLocationLong,regionLocationCountryCode,regionCfe,regionCo2Kwh,regionLowCo2,regionLat,regionLng,regionPublicIpv4Addr,zoneCount,zones,vCpus,sharedCpu,intel,amd,arm,cpuPlatformCount,cpuPlatform,cpuBaseClock,cpuTurboClock,cpuSingleMaxTurboClock,availableCpuPlatformCount,availableCpuPlatform,coremarkScore,standardDeviation,sampleCount,memoryGB,acceleratorCount,acceleratorType,disks,disksSizeGb,localSsd,bandwidth,tier1,sap,saps,hana,sud,spot,hour,hourSpot,month,month1yCud,month3yCud,monthSpot,monthSles,monthSlesSap,monthSlesSap1yCud,monthSlesSap3yCud,monthRhel,monthRhel1yCud,monthRhel3yCud,monthRhelSap,monthRhelSap1yCud,monthRhelSap3yCud,monthWindows
n2d-highmem-48,n2d,General-purpose,"48 vCPUs 384 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",975016.0,2.19,216.0,384.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,75848.0,0.0,1.0,1.0,3.3236568,0.47904,1941.5008250928,1528.4773872,1091.9276928,349.6992,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-highmem-64,n2d,General-purpose,"64 vCPUs 512 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1198883.0,3.25,160.0,512.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101130.0,0.0,1.0,1.0,4.4315424,0.63872,2588.6677667904,2037.9698496,1455.9035904,466.2656,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-highmem-8,n2d,General-purpose,"8 vCPUs 64 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163486.0,1.36,1208.0,64.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12641.0,0.0,1.0,1.0,0.5539428,0.07984,323.5834708488,254.7462312,181.9879488,58.2832,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-highmem-80,n2d,General-purpose,"80 vCPUs 640 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1484925.0,2.95,128.0,640.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,121108.0,0.0,1.0,1.0,5.539428,0.7984,3235.834708488,2547.462312,1819.879488,582.832,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-highmem-96,n2d,General-purpose,"96 vCPUs 768 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1794083.0,4.69,112.0,768.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,145330.0,0.0,1.0,1.0,6.6473136,0.95808,3883.0016501856,3056.9547744,2183.8553856,699.3984,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
n2d-standard-128,n2d,General-purpose,"128 vCPUs 512 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",128.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",2305562.0,4.48,144.0,512.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,185950.0,0.0,1.0,1.0,6.57009792,0.9472,3837.89641957632,3021.4767744,2158.4247552,691.456,80.3,299.3,119.939,107.748,897.024,897.024,897.024,1401.6,1401.6,1401.6,4298.24
n2d-standard-16,n2d,General-purpose,"16 vCPUs 64 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",16.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",327484.0,0.93,664.0,64.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,25330.0,0.0,1.0,1.0,0.82126224,0.1184,479.73705244704,377.6845968,269.8030944,86.432,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
n2d-standard-2,n2d,General-purpose,"2 vCPUs 8 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",2.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",41092.0,0.94,3704.0,8.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,3166.0,0.0,1.0,1.0,0.10265778,0.0148,59.96713155588,47.2105746,33.7253868,10.804,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
n2d-standard-224,n2d,General-purpose,"224 vCPUs 896 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",224.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",3835775.0,1.46,104.0,896.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,272600.0,0.0,1.0,1.0,11.49767136,1.6576,6716.31873425856,5287.5843552,3777.2433216,1210.048,80.3,299.3,119.939,107.748,1569.792,1569.792,1569.792,2452.8,2452.8,2452.8,7521.92
n2d-standard-32,n2d,General-purpose,"32 vCPUs 128 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",32.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",651986.0,1.39,312.0,128.0,"","",128.0,524288.0,1.0,32.0,0.0,1.0,50660.0,0.0,1.0,1.0,1.64252448,0.2368,959.47410489408,755.3691936,539.6061888,172.864,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
n2d-standard-4,n2d,General-purpose,"4 vCPUs 16 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",4.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",80098.0,1.29,2344.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,6333.0,0.0,1.0,1.0,0.20531556,0.0296,119.93426311176,94.4211492,67.4507736,21.608,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
n2d-standard-48,n2d,General-purpose,"48 vCPUs 192 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",48.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",967312.0,3.54,280.0,192.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,75990.0,0.0,1.0,1.0,2.46378672,0.3552,1439.21115734112,1133.0537904,809.4092832,259.296,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
n2d-standard-64,n2d,General-purpose,"64 vCPUs 256 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",64.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1162499.0,5.05,160.0,256.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,101320.0,0.0,1.0,1.0,3.28504896,0.4736,1918.94820978816,1510.7383872,1079.2123776,345.728,80.3,299.3,119.939,107.748,504.576,504.576,504.576,759.2,759.2,759.2,2149.12
n2d-standard-8,n2d,General-purpose,"8 vCPUs 32 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",8.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",163858.0,1.01,1256.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12665.0,0.0,1.0,1.0,0.41063112,0.0592,239.86852622352,188.8422984,134.9015472,43.216,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
n2d-standard-80,n2d,General-purpose,"80 vCPUs 320 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",80.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1425708.0,4.12,128.0,320.0,"","",128.0,524288.0,1.0,32.0,50.0,1.0,120833.0,0.0,1.0,1.0,4.1063112,0.592,2398.6852622352,1888.422984,1349.015472,432.16,80.3,299.3,119.939,107.748,630.72,630.72,630.72,949.0,949.0,949.0,2686.4
n2d-standard-96,n2d,General-purpose,"96 vCPUs 384 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",96.0,0,0.0,1.0,0.0,2.0,"AMD Milan, AMD Rome",2.45,2.8,3.5,2.0,"AMD Milan, AMD Rome",1768996.0,4.32,112.0,384.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,145000.0,0.0,1.0,1.0,4.92757344,0.7104,2878.42231468224,2266.1075808,1618.8185664,518.592,80.3,299.3,119.939,107.748,756.864,756.864,756.864,1138.8,1138.8,1138.8,3223.68
t2d-standard-1,t2d,General-purpose,"1 vCPUs, 4 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",1.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",29363.0,1.43,5264.0,4.0,"","",128.0,263168.0,0.0,10.0,0.0,0.0,"",0.0,0.0,1.0,0.05132889,0.005592,37.4700897,23.6052873,16.8626934,4.08216,80.3,124.1,50.005,44.7198,10.512,10.512,10.512,16.425,16.425,16.425,33.58
t2d-standard-16,t2d,General-purpose,"16 vCPUs, 64 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",16.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",475405.0,1.45,308.0,64.0,"","",128.0,263168.0,0.0,32.0,0.0,1.0,34600.0,0.0,0.0,1.0,0.82126224,0.089472,599.5214352,377.6845968,269.8030944,65.31456,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
t2d-standard-2,t2d,General-purpose,"2 vCPUs, 8 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",2.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",59889.0,1.06,1840.0,8.0,"","",128.0,263168.0,0.0,10.0,0.0,1.0,4325.0,0.0,0.0,1.0,0.10265778,0.011184,74.9401794,47.2105746,33.7253868,8.16432,80.3,124.1,50.005,44.7198,21.024,21.024,21.024,32.85,32.85,32.85,67.16
t2d-standard-32,t2d,General-purpose,"32 vCPUs, 128 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",32.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",945524.0,1.88,160.0,128.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,69200.0,0.0,0.0,1.0,1.64252448,0.178944,1199.0428704,755.3691936,539.6061888,130.62912,80.3,299.3,119.939,107.748,252.288,252.288,252.288,379.6,379.6,379.6,1074.56
t2d-standard-4,t2d,General-purpose,"4 vCPUs, 16 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",4.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",119587.0,0.98,1176.0,16.0,"","",128.0,263168.0,0.0,10.0,0.0,1.0,8650.0,0.0,0.0,1.0,0.20531556,0.022368,149.8803588,94.4211492,67.4507736,16.32864,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
t2d-standard-48,t2d,General-purpose,"48 vCPUs, 192 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",48.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",1395082.0,2.13,108.0,192.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,90064.0,0.0,0.0,1.0,2.46378672,0.268416,1798.5643056,1133.0537904,809.4092832,195.94368,80.3,299.3,119.939,107.748,378.432,378.432,378.432,569.4,569.4,569.4,1611.84
t2d-standard-60,t2d,General-purpose,"60 vCPUs, 240 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",60.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",1667024.0,1.0,88.0,240.0,"","",128.0,524288.0,0.0,32.0,0.0,1.0,112580.0,0.0,0.0,1.0,3.0797334,0.33552,2248.205382,1416.317238,1011.761604,244.9296,80.3,299.3,119.939,107.748,473.04,473.04,473.04,711.75,711.75,711.75,2014.8
t2d-standard-8,t2d,General-purpose,"8 vCPUs, 32 GB RAM",me,me-central1,Doha,"Doha, Qatar",QA,0.0,575.0,0.0,25.2409741,51.5126395,70656.0,3.0,"me-central1-a, me-central1-b, me-central1-c",8.0,0,0.0,1.0,0.0,1.0,"AMD Milan",2.45,2.8,3.5,1.0,"AMD Milan",238534.0,1.06,596.0,32.0,"","",128.0,263168.0,0.0,16.0,0.0,1.0,17300.0,0.0,0.0,1.0,0.41063112,0.044736,299.7607176,188.8422984,134.9015472,32.65728,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c2-standard-16,c2,Compute-optimized,"Compute Optimized: 16 vCPUs, 64 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,3.0,"me-central2-a, me-central2-b, me-central2-c",16.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",3.1,3.8,3.9,1.0,"Intel Cascade Lake",292366.0,0.73,312.0,64.0,"","",128.0,263168.0,1.0,32.0,0.0,1.0,24160.0,0.0,1.0,1.0,1.3363712,0.1212928,780.6358909952,780.6358909952,780.6358909952,88.543744,80.3,299.3,119.939,107.748,126.144,126.144,126.144,189.8,189.8,189.8,537.28
c2-standard-30,c2,Compute-optimized,"Compute Optimized: 30 vCPUs, 120 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,3.0,"me-central2-a, me-central2-b, me-central2-c",30.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",3.1,3.8,3.9,1.0,"Intel Cascade Lake",531709.0,1.31,168.0,120.0,"","",128.0,263168.0,1.0,32.0,50.0,1.0,45300.0,0.0,1.0,1.0,2.505696,0.227424,1463.692295616,1463.692295616,1463.692295616,166.01952,80.3,299.3,119.939,107.748,236.52,236.52,236.52,355.875,355.875,355.875,1007.4
c2-standard-4,c2,Compute-optimized,"Compute Optimized: 4 vCPUs, 16 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,3.0,"me-central2-a, me-central2-b, me-central2-c",4.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",3.1,3.8,3.9,1.0,"Intel Cascade Lake",73269.0,0.65,1180.0,16.0,"","",128.0,263168.0,1.0,10.0,0.0,1.0,6040.0,0.0,1.0,1.0,0.3340928,0.0303232,195.1589727488,195.1589727488,195.1589727488,22.135936,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c2-standard-60,c2,Compute-optimized,"Compute Optimized: 60 vCPUs, 240 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,3.0,"me-central2-a, me-central2-b, me-central2-c",60.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",3.1,3.8,3.9,1.0,"Intel Cascade Lake",1060101.0,1.14,84.0,240.0,"","",128.0,524288.0,1.0,32.0,100.0,1.0,90600.0,0.0,1.0,1.0,5.011392,0.454848,2927.384591232,2927.384591232,2927.384591232,332.03904,80.3,299.3,119.939,107.748,473.04,473.04,473.04,711.75,711.75,711.75,2014.8
c2-standard-8,c2,Compute-optimized,"Compute Optimized: 8 vCPUs, 32 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,3.0,"me-central2-a, me-central2-b, me-central2-c",8.0,0,1.0,0.0,0.0,1.0,"Intel Cascade Lake",3.1,3.8,3.9,1.0,"Intel Cascade Lake",146712.0,0.69,596.0,32.0,"","",128.0,263168.0,1.0,16.0,0.0,1.0,12080.0,0.0,1.0,1.0,0.6681856,0.0606464,390.3179454976,390.3179454976,390.3179454976,44.271872,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c3-highcpu-176,c3,General-purpose,"176 vCPUs, 352 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",176.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",3388373.0,0.62,28.0,352.0,"","",128.0,524288.0,0.0,100.0,200.0,0.0,"",0.0,0.0,1.0,11.9753216,1.1365376,8741.984768,5507.577856,3543.375616,829.672448,80.3,299.3,119.939,107.748,1233.408,1233.408,1233.408,1927.2,1927.2,1927.2,5910.08
c3-highcpu-22,c3,General-purpose,"22 vCPUs, 44 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",22.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",441164.0,0.29,224.0,44.0,"","",128.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,1.4969152,0.1420672,1092.748096,688.447232,442.921952,103.709056,80.3,299.3,119.939,107.748,173.448,173.448,173.448,260.975,260.975,260.975,738.76
c3-highcpu-4,c3,General-purpose,"4 vCPUs, 8 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",4.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",80641.0,0.47,1176.0,8.0,"","",128.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.2721664,0.0258304,198.681472,125.172224,80.531264,18.856192,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c3-highcpu-44,c3,General-purpose,"44 vCPUs, 88 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",44.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",880832.0,0.87,112.0,88.0,"","",128.0,524288.0,0.0,32.0,50.0,0.0,"",0.0,0.0,1.0,2.9938304,0.2841344,2185.496192,1376.894464,885.843904,207.418112,80.3,299.3,119.939,107.748,346.896,346.896,346.896,521.95,521.95,521.95,1477.52
c3-highcpu-8,c3,General-purpose,"8 vCPUs, 16 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",8.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",160329.0,0.48,600.0,16.0,"","",128.0,263168.0,0.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.5443328,0.0516608,397.362944,250.344448,161.062528,37.712384,80.3,299.3,119.939,107.748,84.096,84.096,84.096,131.4,131.4,131.4,268.64
c3-highcpu-88,c3,General-purpose,"88 vCPUs, 176 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",88.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",1696613.0,1.07,56.0,176.0,"","",128.0,524288.0,0.0,62.0,100.0,0.0,"",0.0,0.0,1.0,5.9876608,0.5682688,4370.992384,2753.788928,1771.687808,414.836224,80.3,299.3,119.939,107.748,693.792,693.792,693.792,1043.9,1043.9,1043.9,2955.04
c3-standard-176,c3,General-purpose,"176 vCPUs, 704 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",176.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",3377967.0,0.91,484.0,704.0,"","",128.0,524288.0,0.0,100.0,200.0,1.0,270320.0,0.0,0.0,1.0,14.1932032,1.4040576,10361.038336,6527.606272,4292.465408,1024.962048,80.3,299.3,119.939,107.748,1233.408,1233.408,1233.408,1927.2,1927.2,1927.2,5910.08
c3-standard-176-lssd,c3,General-purpose,"176 vCPUs, 704 GB RAM, 32 local SSDs",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",176.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",704.0,"","",128.0,524288.0,1.0,100.0,200.0,0.0,"",0.0,0.0,1.0,14.1932032,1.4040576,10361.038336,6527.606272,4292.465408,1024.962048,80.3,299.3,119.939,107.748,1233.408,1233.408,1233.408,1927.2,1927.2,1927.2,5910.08
c3-standard-22,c3,General-purpose,"22 vCPUs, 88 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",22.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",440662.0,0.34,252.0,88.0,"","",128.0,263168.0,0.0,23.0,0.0,1.0,41720.0,0.0,0.0,1.0,1.7741504,0.1755072,1295.129792,815.950784,536.558176,128.120256,80.3,299.3,119.939,107.748,173.448,173.448,173.448,260.975,260.975,260.975,738.76
c3-standard-22-lssd,c3,General-purpose,"22 vCPUs, 88 GB RAM, 4 local SSDs",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",22.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",88.0,"","",128.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,1.7741504,0.1755072,1295.129792,815.950784,536.558176,128.120256,80.3,299.3,119.939,107.748,173.448,173.448,173.448,260.975,260.975,260.975,738.76
c3-standard-4,c3,General-purpose,"4 vCPUs, 16 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",4.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",80609.0,0.39,1180.0,16.0,"","",128.0,263168.0,0.0,23.0,0.0,1.0,7835.0,0.0,0.0,1.0,0.3225728,0.0319104,235.478144,148.354688,97.556032,23.294592,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c3-standard-4-lssd,c3,General-purpose,"4 vCPUs, 16 GB RAM, 1 local SSD",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",4.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids","","","",16.0,"","",128.0,263168.0,1.0,23.0,0.0,0.0,"",0.0,0.0,1.0,0.3225728,0.0319104,235.478144,148.354688,97.556032,23.294592,80.3,248.2,100.01,89.425,42.048,42.048,42.048,65.7,65.7,65.7,134.32
c3-standard-44,c3,General-purpose,"44 vCPUs, 176 GB RAM",me,me-central2,Dammam,"Dammam, Saudi Arabia",SA,0.0,569.0,0.0,26.3622236,49.6807149,70656.0,2.0,"me-central2-a, me-central2-c",44.0,0,1.0,0.0,0.0,1.0,"Intel Sapphire Rapids",1.9,3.0,3.3,1.0,"Intel Sapphire Rapids",878867.0,0.8,612.0,176.0,"","",128.0,524288.0,0.0,32.0,50.0,0.0,"",0.0,0.0,1.0,3.5483008,0.3510144,2590.259584,1631.901568,1073.116352,256.240512,80.3,299.3,119.939,107.748,346.896,346.896,346.896,521.95,521.95,521.95,1477.52
